Player,Cost,Sel.%,Form,Pts.,RP
KacurriARSDEF,3.9,0.1,0.0,0,0
NicholsARSDEF,3.7,0.2,0.0,0,0
Fábio VieiraARSMID,5.4,0.0,0.0,0,0
KabiaARSMID,4.5,0.1,0.0,0,0
SambiARSMID,4.5,0.0,0.0,0,0
Harriman-AnnousARSMID,4.4,0.0,0.0,0,0
SalmonARSDEF,4.0,0.0,0.0,0,0
GauciAVLGKP,4.0,0.1,0.0,0,0
MarschallAVLGKP,4.0,0.0,0.0,0,0
Alex MorenoAVLDEF,4.0,1.6,0.0,0,0
SousaAVLDEF,3.8,0.3,0.0,0,0
YasinAVLDEF,4.0,0.1,0.0,0,0
Iling JrAVLMID,5.5,0.0,0.0,0,0
BarrenecheaAVLMID,5.0,0.0,0.0,0,0
DobbinAVLMID,5.0,0.0,0.0,0,0
BroggioAVLMID,4.4,0.3,0.0,0,0
DendonckerAVLMID,4.5,0.1,0.0,0,0
YoungAVLMID,4.3,0.6,0.0,0,0
RedmondAVLFWD,4.5,0.3,0.0,0,0
WrightAVLGKP,3.9,0.6,0.0,0,0
RoweAVLDEF,4.0,0.1,0.0,0,0
ProctorAVLGKP,3.9,0.6,0.0,0,0
PattersonAVLDEF,3.9,0.2,0.0,0,0
HollingsheadAVLGKP,4.0,0.0,0.0,0,0
Leon RouthAVLDEF,4.0,0.0,0.0,0,0
CarrollAVLDEF,4.0,0.0,0.0,0,0
WeissBURGKP,4.3,0.1,0.0,0,0
GreenBURGKP,4.0,0.2,0.0,0,0
HladkýBURGKP,3.9,0.2,0.0,0,0
RobertsBURDEF,4.4,0.0,0.0,0,0
DelcroixBURDEF,3.8,0.2,0.0,0,0
DodgsonBURDEF,4.0,0.0,0.0,0,0
JordanBURDEF,3.9,0.1,0.0,0,0
SamboBURDEF,4.0,0.0,0.0,0,0
BensonBURMID,5.4,0.0,0.0,0,0
BoatengBURMID,4.7,0.0,0.0,0,0
ChurlinovBURMID,4.9,0.0,0.0,0,0
KoleoshoBURMID,5.0,0.0,0.0,0,0
A.RamseyBURMID,4.4,1.4,0.0,0,0
AdewumiBURMID,4.5,0.0,0.0,0,0
AmdouniBURFWD,4.8,0.0,0.0,0,0
ObafemiBURFWD,4.4,0.1,0.0,0,0
PimlottBURMID,4.5,0.0,0.0,0,0
BrierleyBURMID,4.5,0.0,0.0,0,0
NetoBOUGKP,4.5,0.1,0.0,0,0
DennisBOUGKP,4.0,0.7,0.0,0,0
McKennaBOUGKP,3.9,0.3,0.0,0,0
PaulsenBOUGKP,4.0,0.1,0.0,0,0
ZabarnyiBOUDEF,5.0,0.0,0.0,0,0
AkinmboniBOUDEF,3.8,0.2,0.0,0,0
BevanBOUDEF,3.8,0.2,0.0,0,0
J.AraujoBOUDEF,3.8,0.5,0.0,0,0
MephamBOUDEF,4.0,0.1,0.0,0,0
PhilipBOUMID,4.9,0.0,0.0,0,0
SinisterraBOUMID,5.0,0.0,0.0,0,0
FaivreBOUMID,4.5,0.1,0.0,0,0
SadiBOUMID,4.5,0.0,0.0,0,0
Silcott-DuberryBOUMID,4.4,0.1,0.0,0,0
Adu-AdjeiBOUFWD,4.4,0.1,0.0,0,0
Rees-DottinBOUMID,4.3,0.2,0.0,0,0
DaCostaBOUMID,4.5,0.0,0.0,0,0
ForsterBOUGKP,4.0,0.0,0.0,0,0
StevensBOUMID,4.5,0.0,0.0,0,0
MandasBOUGKP,4.0,0.0,0.0,0,0
BalcombeBREGKP,3.9,0.3,0.0,0,0
CoxBREGKP,3.9,0.1,0.0,0,0
EyestoneBREGKP,3.9,0.1,0.0,0,0
ValdimarssonBREGKP,3.9,0.6,0.0,0,0
RoerslevBREDEF,4.5,0.0,0.0,0,0
ArthurBREDEF,3.8,0.2,0.0,0,0
FredrickBREDEF,4.0,0.1,0.0,0,0
Ji-sooBREDEF,3.9,0.1,0.0,0,0
MeghomaBREDEF,4.0,0.0,0.0,0,0
NunesBREMID,4.9,0.0,0.0,0,0
KonakBREMID,4.3,0.2,0.0,0,0
MaghomaBREMID,4.5,0.0,0.0,0,0
TrevittBREMID,4.5,0.0,0.0,0,0
MorganBREFWD,4.4,0.3,0.0,0,0
DasilvaBREMID,4.9,0.0,0.0,0,0
FuroBREFWD,4.5,0.0,0.0,0,0
BenttBREMID,4.5,0.0,0.0,0,0
SteeleBHAGKP,4.2,0.2,0.0,0,0
McGillBHAGKP,3.9,0.3,0.0,0,0
RushworthBHAGKP,4.0,0.0,0.0,0,0
ScherpenBHAGKP,4.0,0.0,0.0,0,0
EstupiñanBHADEF,4.5,0.0,0.0,0,0
LampteyBHADEF,4.4,0.1,0.0,0,0
WebsterBHADEF,4.4,0.0,0.0,0,0
CashinBHADEF,4.0,0.0,0.0,0,0
SlaterBHADEF,4.0,0.1,0.0,0,0
TaskerBHADEF,3.8,0.2,0.0,0,0
MarchBHAMID,5.8,0.0,0.0,0,0
EncisoBHAMID,5.4,0.0,0.0,0,0
SimaBHAMID,5.4,0.0,0.0,0,0
SarmientoBHAMID,4.9,0.0,0.0,0,0
YalcouyeBHAMID,5.0,0.0,0.0,0,0
MaziluBHAMID,4.5,0.0,0.0,0,0
MoranBHAMID,4.5,0.0,0.0,0,0
FergusonBHAFWD,5.5,0.0,0.0,0,0
SimmondsBHADEF,4.0,0.0,0.0,0,0
PendersCHEGKP,4.0,0.0,0.0,0,0
SloninaCHEGKP,3.9,0.1,0.0,0,0
ColwillCHEDEF,4.7,0.1,0.0,0,0
AnselminoCHEDEF,4.0,0.1,0.0,0,0
NkunkuCHEMID,5.9,0.1,0.0,0,0
MudrykCHEMID,4.9,0.0,0.0,0,0
D.EssugoCHEMID,4.3,0.1,0.0,0,0
PaezCHEMID,4.5,0.0,0.0,0,0
N.JacksonCHEFWD,6.5,0.1,0.0,0,0
EmenaloCHEMID,4.5,0.0,0.0,0,0
MerrickCHEGKP,4.0,0.0,0.0,0,0
Sharman-LoweCHEGKP,4.0,0.0,0.0,0,0
BenitezCRYGKP,4.0,0.3,0.0,0,0
MatthewsCRYGKP,3.9,0.1,0.0,0,0
HoldingCRYDEF,4.0,0.0,0.0,0,0
KporhaCRYDEF,4.0,0.0,0.0,0,0
DoucouréCRYMID,4.9,0.0,0.0,0,0
AgbinoneCRYMID,4.3,0.1,0.0,0,0
AhamadaCRYMID,4.3,0.0,0.0,0,0
EbioweiCRYMID,4.5,0.0,0.0,0,0
J.Rak-SakyiCRYMID,4.4,0.0,0.0,0,0
M.FrançaCRYMID,4.5,0.0,0.0,0,0
OzohCRYMID,4.5,0.0,0.0,0,0
UmehCRYMID,4.5,0.0,0.0,0,0
MarshCRYFWD,4.4,0.3,0.0,0,0
CardinesCRYMID,4.4,0.3,0.0,0,0
BenamarCRYDEF,4.0,0.0,0.0,0,0
CaseyCRYFWD,4.5,0.0,0.0,0,0
KingCRYDEF,4.0,0.0,0.0,0,0
ImrayCRYDEF,4.0,0.0,0.0,0,0
TraversEVEGKP,4.3,0.1,0.0,0,0
TyrerEVEGKP,3.9,0.1,0.0,0,0
DixonEVEDEF,3.8,0.2,0.0,0,0
WelchEVEDEF,3.8,0.1,0.0,0,0
BatesEVEMID,4.3,0.1,0.0,0,0
EbereEVEMID,4.4,0.0,0.0,0,0
HeathEVEMID,4.5,0.0,0.0,0,0
MetcalfeEVEMID,4.5,0.0,0.0,0,0
Y.ChermitiEVEFWD,4.9,0.1,0.0,0,0
SherifEVEFWD,4.4,0.1,0.0,0,0
KingEVEGKP,3.9,1.3,0.0,0,0
AznouEVEDEF,4.2,0.1,0.0,0,0
OnyangoEVEMID,4.5,0.0,0.0,0,0
CampbellEVEDEF,3.9,0.2,0.0,0,0
GrahamEVEFWD,4.5,0.0,0.0,0,0
BendaFULGKP,4.0,0.0,0.0,0,0
AmissahFULDEF,3.8,0.1,0.0,0,0
AndreasFULMID,5.3,0.1,0.0,0,0
GodoFULMID,4.5,0.0,0.0,0,0
HarrisFULMID,4.5,0.0,0.0,0,0
LecomteFULGKP,3.9,0.7,0.0,0,0
RidgeonFULMID,4.5,0.0,0.0,0,0
McNallyFULGKP,4.0,0.0,0.0,0,0
MeslierLEEGKP,4.1,0.3,0.0,0,0
CairnsLEEGKP,3.9,0.2,0.0,0,0
SchmidtLEEDEF,4.0,0.1,0.0,0,0
GreenwoodLEEMID,4.9,0.0,0.0,0,0
RamazaniLEEMID,4.9,0.0,0.0,0,0
CrewLEEMID,4.5,0.0,0.0,0,0
GelhardtLEEMID,4.5,0.0,0.0,0,0
GyabiLEEMID,4.5,0.0,0.0,0,0
BamfordLEEFWD,4.9,0.3,0.0,0,0
Mateo JosephLEEFWD,5.0,0.0,0.0,0,0
GrayLEEFWD,4.5,0.1,0.0,0,0
ChambersLEEMID,4.4,0.0,0.0,0,0
PécsiLIVGKP,3.8,0.9,0.0,0,0
WoodmanLIVGKP,3.9,0.2,0.0,0,0
TsimikasLIVDEF,4.8,0.0,0.0,0,0
NalloLIVDEF,3.7,1.2,0.0,0,0
R.WilliamsLIVDEF,3.7,0.6,0.0,0,0
RamsayLIVDEF,3.8,0.2,0.0,0,0
Luis DíazLIVMID,8.0,0.0,0.0,0,0
BajceticLIVMID,4.3,0.0,0.0,0,0
McConnellLIVMID,4.4,0.0,0.0,0,0
MortonLIVMID,4.5,0.0,0.0,0,0
DarwinLIVFWD,6.5,0.1,0.0,0,0
DannsLIVFWD,4.3,0.1,0.0,0,0
LeoniLIVDEF,4.9,0.0,0.0,0,0
MorrisonLIVMID,4.5,0.0,0.0,0,0
LuckyLIVDEF,4.0,0.0,0.0,0,0
Ederson M.MCIGKP,5.3,0.8,0.0,0,0
BettinelliMCIGKP,3.8,0.4,0.0,0,0
AkanjiMCIDEF,5.4,0.3,0.0,0,0
Vitor ReisMCIDEF,5.0,0.0,0.0,0,0
GündoğanMCIMID,6.3,0.1,0.0,0,0
EcheverriMCIMID,5.4,0.0,0.0,0,0
NypanMCIMID,5.0,0.0,0.0,0,0
PhillipsMCIMID,4.7,0.1,0.0,0,0
MfuniMCIDEF,3.9,0.0,0.0,0,0
McAidooMCIMID,4.5,0.0,0.0,0,0
GrayMCIMID,4.5,0.0,0.0,0,0
HeskeyMCIMID,4.5,0.0,0.0,0,0
OnanaMUNGKP,4.9,0.1,0.0,0,0
HarrisonMUNGKP,4.0,0.0,0.0,0,0
HeatonMUNGKP,3.9,0.3,0.0,0,0
MeeMUNGKP,3.9,0.1,0.0,0,0
D.LeonMUNDEF,4.2,0.1,0.0,0,0
AmassMUNDEF,4.0,0.1,0.0,0,0
RashfordMUNMID,7.0,0.0,0.0,0,0
AntonyMUNMID,5.9,0.1,0.0,0,0
CollyerMUNMID,4.5,0.0,0.0,0,0
FitzgeraldMUNMID,4.3,0.0,0.0,0,0
KoneMUNMID,4.3,0.1,0.0,0,0
MoorhouseMUNMID,4.5,0.0,0.0,0,0
HøjlundMUNFWD,6.3,0.3,0.0,0,0
ObiMUNFWD,4.2,1.6,0.0,0,0
WheatleyMUNFWD,4.5,0.1,0.0,0,0
KukonkiMUNDEF,4.0,0.0,0.0,0,0
GillespieNEWGKP,3.9,0.1,0.0,0,0
OdysseasNEWGKP,4.0,0.0,0.0,0,0
KrafthNEWDEF,4.3,0.0,0.0,0,0
AshbyNEWDEF,3.9,0.1,0.0,0,0
PivasNEWDEF,3.8,0.4,0.0,0,0
TargettNEWDEF,4.0,0.1,0.0,0,0
Antoñito C.NEWMID,4.9,0.0,0.0,0,0
HaydenNEWMID,4.5,0.0,0.0,0,0
KuolNEWMID,4.4,0.0,0.0,0,0
WhiteNEWMID,4.5,0.0,0.0,0,0
NeaveNEWFWD,4.3,0.3,0.0,0,0
Seung sooNEWMID,4.3,0.5,0.0,0,0
RuddyNEWGKP,4.0,0.0,0.0,0,0
ShaharNEWDEF,4.0,0.0,0.0,0,0
AlabiNEWMID,4.5,0.0,0.0,0,0
C.MiguelNFOGKP,4.0,0.1,0.0,0,0
TurnerNFOGKP,4.0,0.1,0.0,0,0
David CarmoNFODEF,4.5,0.0,0.0,0,0
O.RichardsNFODEF,4.5,0.0,0.0,0,0
BolyNFODEF,3.8,0.4,0.0,0,0
O'BrienNFOMID,5.0,0.0,0.0,0,0
Da Silva MoreiraNFOMID,4.5,0.1,0.0,0,0
StamenicNFOMID,4.5,0.0,0.0,0,0
CuiabanoNFODEF,4.5,0.0,0.0,0,0
PattersonSUNGKP,4.2,0.2,0.0,0,0
MooreSUNGKP,3.9,0.4,0.0,0,0
Nna NoukeuSUNGKP,3.9,0.1,0.0,0,0
AleseSUNDEF,4.0,0.0,0.0,0,0
AndersonSUNDEF,3.8,0.3,0.0,0,0
HjeldeSUNDEF,4.0,0.0,0.0,0,0
HugginsSUNDEF,4.0,0.1,0.0,0,0
JohnsonSUNDEF,3.8,0.2,0.0,0,0
PembeleSUNDEF,3.9,0.3,0.0,0,0
AleksićSUNMID,4.9,0.0,0.0,0,0
PovedaSUNMID,4.8,0.0,0.0,0,0
BaSUNMID,4.3,0.3,0.0,0,0
BrowneSUNMID,4.5,0.0,0.0,0,0
EkwahSUNMID,4.5,0.0,0.0,0,0
H.JonesSUNMID,4.3,0.1,0.0,0,0
MateteSUNMID,4.3,0.2,0.0,0,0
TriantisSUNMID,4.4,0.0,0.0,0,0
AbdullahiSUNFWD,4.2,0.5,0.0,0,0
Luís HemirSUNFWD,4.4,0.1,0.0,0,0
RusynSUNFWD,4.4,0.1,0.0,0,0
Jenson JonesSUNDEF,4.0,0.0,0.0,0,0
TutierovSUNMID,4.5,0.0,0.0,0,0
EllborgSUNGKP,4.0,0.0,0.0,0,0
AustinTOTGKP,3.9,0.3,0.0,0,0
KinskyTOTGKP,3.9,1.6,0.0,0,0
PhillipsTOTDEF,4.0,0.0,0.0,0,0
TakaiTOTDEF,4.0,0.0,0.0,0,0
VuskovicTOTDEF,3.9,0.3,0.0,0,0
SonTOTMID,8.5,0.1,0.0,0,0
MaddisonTOTMID,6.8,0.1,0.0,0,0
KulusevskiTOTMID,6.4,0.0,0.0,0,0
SolomonTOTMID,5.4,0.0,0.0,0,0
BryanTOTMID,4.9,0.0,0.0,0,0
MooreTOTMID,5.0,0.0,0.0,0,0
Min-hyeokTOTMID,4.5,0.0,0.0,0,0
OlusesiTOTMID,4.3,0.2,0.0,0,0
LankshearTOTFWD,4.5,0.0,0.0,0,0
RowswellTOTDEF,4.0,0.0,0.0,0,0
AkhamrichTOTMID,4.5,0.0,0.0,0,0
Williams-BarnettTOTMID,4.5,0.0,0.0,0,0
KyerematenTOTMID,4.5,0.0,0.0,0,0
WilsonTOTFWD,4.5,0.0,0.0,0,0
FoderinghamWHUGKP,4.0,0.2,0.0,0,0
HegyiWHUGKP,3.9,0.2,0.0,0,0
EmersonWHUDEF,4.4,0.1,0.0,0,0
CaseyWHUDEF,4.0,0.1,0.0,0,0
ÁlvarezWHUMID,4.9,0.0,0.0,0,0
CornetWHUMID,4.9,0.0,0.0,0,0
OrfordWHUMID,4.4,0.1,0.0,0,0
FabianskiWHUGKP,4.5,0.0,0.0,0,0
GolambeckisWHUDEF,4.0,0.0,0.0,0,0
LamadridWHUMID,5.0,0.0,0.0,0,0
BentleyWOLGKP,3.9,0.5,0.0,0,0
MeupiyouWOLDEF,4.0,0.0,0.0,0,0
PondWOLDEF,3.9,1.0,0.0,0,0
GuedesWOLMID,5.5,0.0,0.0,0,0
B.TraoreWOLMID,5.0,0.0,0.0,0,0
GonzalezWOLMID,4.3,1.3,0.0,0,0
HodgeWOLMID,4.5,0.0,0.0,0,0
Fábio SilvaWOLFWD,4.9,0.2,0.0,0,0
ChiwomeWOLFWD,4.4,0.0,0.0,0,0
FraserWOLFWD,4.2,2.0,0.0,0,0
OlagunjuWOLDEF,4.0,0.0,0.0,0,0
RawlingsWOLMID,4.5,0.0,0.0,0,0
OjinnakaWOLMID,4.5,0.0,0.0,0,0
SutherlandWOLMID,4.5,0.0,0.0,0,0
AbbeyWOLMID,4.5,0.0,0.0,0,0
